dt_hour,user_id,adm_cd2,wearing,hr_bpm,stress_0_1
2025-08-30 12:00:00,1111051500_0000,1111051500,1,77.00204416244353,0.570598793522566
2025-08-30 12:00:00,1111051500_0001,1111051500,0,,
2025-08-30 12:00:00,1111051500_0002,1111051500,1,73.85638774263701,0.40393664920225625
2025-08-30 12:00:00,1111051500_0003,1111051500,1,77.97602259260208,0.5101619147557858
2025-08-30 12:00:00,1111051500_0004,1111051500,1,72.48941891445494,0.39632300403088216
2025-08-30 12:00:00,1111053000_0000,1111053000,1,68.40034824543164,0.4077062459449018
2025-08-30 12:00:00,1111053000_0001,1111053000,1,72.3826242663587,0.45093448213867715
2025-08-30 12:00:00,1111053000_0002,1111053000,1,75.21145550704226,0.2856877365648166
2025-08-30 12:00:00,1111053000_0003,1111053000,1,73.77303598969021,0.31521071782890464
2025-08-30 12:00:00,1111053000_0004,1111053000,0,,
2025-08-30 12:00:00,1111054000_0000,1111054000,1,68.443823296331,0.35123575604886076
2025-08-30 12:00:00,1111054000_0001,1111054000,1,57.94181211988516,0.46073670858907073
2025-08-30 12:00:00,1111054000_0002,1111054000,1,56.32662291339893,0.384084364287688
2025-08-30 12:00:00,1111054000_0003,1111054000,1,65.86855285078643,0.498479413170683
2025-08-30 12:00:00,1111054000_0004,1111054000,1,67.75714295705131,0.3541432811579868
2025-08-30 12:00:00,1111055000_0000,1111055000,1,86.93997309876087,0.6104197986580564
2025-08-30 12:00:00,1111055000_0001,1111055000,1,78.15254521870047,0.5514878458633703
2025-08-30 12:00:00,1111055000_0002,1111055000,1,75.86348199212304,0.3728585273950181
2025-08-30 12:00:00,1111055000_0003,1111055000,1,54.48763744203028,0.4751068517636007
2025-08-30 12:00:00,1111055000_0004,1111055000,1,80.50274163857331,0.29160832250355534
2025-08-30 12:00:00,1111056000_0000,1111056000,1,70.15969781997383,0.3478711260283184
2025-08-30 12:00:00,1111056000_0001,1111056000,1,79.5551417427831,0.45599699278344763
2025-08-30 12:00:00,1111056000_0002,1111056000,1,65.40467050082746,0.4215823914766541
2025-08-30 12:00:00,1111056000_0003,1111056000,1,83.53739176213031,0.5297905193081603
2025-08-30 12:00:00,1111056000_0004,1111056000,0,,
2025-08-30 12:00:00,1111057000_0000,1111057000,1,63.1668047501945,0.39873149796728596
2025-08-30 12:00:00,1111057000_0001,1111057000,0,,
2025-08-30 12:00:00,1111057000_0002,1111057000,1,50.2303219570331,0.3825052566608947
