dt_hour,user_id,adm_cd2,wearing,hr_bpm,stress_0_1
2025-09-02 15:00:00,1111051500_0000,1111051500,1,76.59426368574674,0.4985876779602391
2025-09-02 15:00:00,1111051500_0001,1111051500,0,,
2025-09-02 15:00:00,1111051500_0002,1111051500,1,73.03797766159678,0.33192553363992927
2025-09-02 15:00:00,1111051500_0003,1111051500,1,77.6480432581907,0.4381507991934588
2025-09-02 15:00:00,1111051500_0004,1111051500,1,71.78036652934072,0.3243118884685552
2025-09-02 15:00:00,1111053000_0000,1111053000,1,67.86684573006218,0.3356951303825748
2025-09-02 15:00:00,1111053000_0001,1111053000,1,71.89667424851159,0.3789233665763502
2025-09-02 15:00:00,1111053000_0002,1111053000,1,74.63167663884417,0.2136766210024896
2025-09-02 15:00:00,1111053000_0003,1111053000,1,73.56415067382649,0.24319960226657766
2025-09-02 15:00:00,1111053000_0004,1111053000,0,,
2025-09-02 15:00:00,1111054000_0000,1111054000,1,68.08714353956609,0.2792246404865338
2025-09-02 15:00:00,1111054000_0001,1111054000,1,57.33916406854753,0.38872559302674375
2025-09-02 15:00:00,1111054000_0002,1111054000,1,56.02887783632752,0.312073248725361
2025-09-02 15:00:00,1111054000_0003,1111054000,1,65.36223720301518,0.426468297608356
2025-09-02 15:00:00,1111054000_0004,1111054000,1,67.26889909939955,0.28213216559565985
2025-09-02 15:00:00,1111055000_0000,1111055000,1,86.64036913878199,0.5384086830957295
2025-09-02 15:00:00,1111055000_0001,1111055000,1,77.71297470608802,0.4794767303010433
2025-09-02 15:00:00,1111055000_0002,1111055000,1,75.78196515101136,0.30084741183269115
2025-09-02 15:00:00,1111055000_0003,1111055000,1,53.96574424552942,0.4030957362012737
2025-09-02 15:00:00,1111055000_0004,1111055000,1,80.33659425479462,0.21959720694122836
2025-09-02 15:00:00,1111056000_0000,1111056000,1,69.78811798282688,0.3000716084628049
2025-09-02 15:00:00,1111056000_0001,1111056000,1,79.34701491731495,0.4081974752179342
2025-09-02 15:00:00,1111056000_0002,1111056000,1,65.08287862009553,0.37378287391114073
2025-09-02 15:00:00,1111056000_0003,1111056000,1,83.19985113107323,0.481991001742647
2025-09-02 15:00:00,1111056000_0004,1111056000,1,74.89912822432225,0.4941875585310217
2025-09-02 15:00:00,1111057000_0000,1111057000,1,61.94508023404801,0.253364094828241
2025-09-02 15:00:00,1111057000_0001,1111057000,0,,
2025-09-02 15:00:00,1111057000_0002,1111057000,1,49.555971364301264,0.2371378535218497
2025-09-02 15:00:00,1111057000_0003,1111057000,1,68.4087532483715,0.4454051003970384
2025-09-02 15:00:00,1111057000_0004,1111057000,0,,
2025-09-02 15:00:00,1111058000_0000,1111058000,1,53.1266639373758,0.2622379464052853
2025-09-02 15:00:00,1111058000_0001,1111058000,1,53.23170093291808,0.26787072081576124
2025-09-02 15:00:00,1111058000_0002,1111058000,1,63.85128395916368,0.34517592235765715
2025-09-02 15:00:00,1111058000_0003,1111058000,0,,
2025-09-02 15:00:00,1111058000_0004,1111058000,1,73.28865059681502,0.43151847027486095
2025-09-02 15:00:00,1111060000_0000,1111060000,0,,
2025-09-02 15:00:00,1111060000_0001,1111060000,1,73.8068080750272,0.4118963942015683
2025-09-02 15:00:00,1111060000_0002,1111060000,1,69.86191323052776,0.32883122306239637
2025-09-02 15:00:00,1111060000_0003,1111060000,1,70.8860658908942,0.2841505789241661
2025-09-02 15:00:00,1111060000_0004,1111060000,1,75.25139830937526,0.5094897556572259
2025-09-02 15:00:00,1111061500_0000,1111061500,1,66.17081130330061,0.3414372487475842
2025-09-02 15:00:00,1111061500_0001,1111061500,1,65.9456896799578,0.2845760189318495
2025-09-02 15:00:00,1111061500_0002,1111061500,1,71.61168110739568,0.431762676805723
2025-09-02 15:00:00,1111061500_0003,1111061500,1,65.6362503765434,0.314349720691462
2025-09-02 15:00:00,1111061500_0004,1111061500,1,55.74955947016191,0.2382438777345143
2025-09-02 15:00:00,1111063000_0000,1111063000,1,73.05876578295637,0.26881107131379234
2025-09-02 15:00:00,1111063000_0001,1111063000,0,,
2025-09-02 15:00:00,1111063000_0002,1111063000,1,74.15593631054944,0.32134379043754013
2025-09-02 15:00:00,1111063000_0003,1111063000,1,67.60512448126859,0.5020902164629187
2025-09-02 15:00:00,1111063000_0004,1111063000,1,65.85016210953854,0.45008687766091915
2025-09-02 15:00:00,1111064000_0000,1111064000,1,54.82797016815126,0.33266931505699054
2025-09-02 15:00:00,1111064000_0001,1111064000,1,67.35179885930798,0.4138202883241785
2025-09-02 15:00:00,1111064000_0002,1111064000,1,69.39085393625948,0.4025912950095262
2025-09-02 15:00:00,1111064000_0003,1111064000,1,71.9693624158364,0.520688987904436
