dt_hour,user_id,adm_cd2,wearing,hr_bpm,stress_0_1
2025-08-29 16:00:00,1111051500_0000,1111051500,1,75.53956212838894,0.3777525318169106
2025-08-29 16:00:00,1111051500_0001,1111051500,1,69.27134747254382,0.2968503743539657
2025-08-29 16:00:00,1111051500_0002,1111051500,1,72.71441626415546,0.3969291000891316
2025-08-29 16:00:00,1111051500_0003,1111051500,1,74.24617077057923,0.1760959054400221
2025-08-29 16:00:00,1111051500_0004,1111051500,0,,
2025-08-29 17:00:00,1111051500_0000,1111051500,1,77.35331899577227,0.2867160275818525
2025-08-29 17:00:00,1111051500_0001,1111051500,1,68.97028078642013,0.388054416060052
2025-08-29 17:00:00,1111051500_0002,1111051500,1,74.03704254351439,0.49012739194080246
2025-08-29 17:00:00,1111051500_0003,1111051500,0,,
2025-08-29 17:00:00,1111051500_0004,1111051500,0,,
2025-08-29 18:00:00,1111051500_0000,1111051500,1,81.68760123177861,0.31320396809311674
2025-08-29 18:00:00,1111051500_0001,1111051500,1,64.46632193142943,0.3783295554519198
2025-08-29 18:00:00,1111051500_0002,1111051500,1,75.25725378393216,0.5346215050264567
2025-08-29 18:00:00,1111051500_0003,1111051500,0,,
2025-08-29 18:00:00,1111051500_0004,1111051500,1,77.10064886351668,0.4966931277470361
2025-08-29 16:00:00,1111053000_0000,1111053000,1,74.24386475585628,0.4219253661401201
2025-08-29 16:00:00,1111053000_0001,1111053000,1,73.73945610385182,0.3503657191239774
2025-08-29 16:00:00,1111053000_0002,1111053000,1,75.04643397244223,0.2753994174124497
2025-08-29 16:00:00,1111053000_0003,1111053000,1,71.41019129827421,0.4132319955607505
2025-08-29 16:00:00,1111053000_0004,1111053000,1,77.96082881794636,0.5219278917450764
2025-08-29 17:00:00,1111053000_0000,1111053000,1,76.46304212002775,0.728703481879534
2025-08-29 17:00:00,1111053000_0001,1111053000,1,75.38157112097225,0.42562689176448454
2025-08-29 17:00:00,1111053000_0002,1111053000,1,76.96915473018952,0.35353771936419426
2025-08-29 17:00:00,1111053000_0003,1111053000,1,73.15886921770314,0.5323142409509345
2025-08-29 17:00:00,1111053000_0004,1111053000,1,77.0979469922704,0.6378342949101141
2025-08-29 18:00:00,1111053000_0000,1111053000,1,78.19508815906858,0.7094495778988513
2025-08-29 18:00:00,1111053000_0001,1111053000,1,72.63089209702586,0.6856560966453846
2025-08-29 18:00:00,1111053000_0002,1111053000,1,74.83979642613753,0.46076833068643197
2025-08-29 18:00:00,1111053000_0003,1111053000,1,72.18027810821688,0.5485173880988159
2025-08-29 18:00:00,1111053000_0004,1111053000,1,78.78560060488466,0.6947387824722264
2025-08-29 16:00:00,1111054000_0000,1111054000,1,74.05213611594401,0.3919345379848929
2025-08-29 16:00:00,1111054000_0001,1111054000,1,60.291558578072575,0.33679170670410646
2025-08-29 16:00:00,1111054000_0002,1111054000,1,58.25199549433874,0.26648036836781014
2025-08-29 16:00:00,1111054000_0003,1111054000,0,,
2025-08-29 16:00:00,1111054000_0004,1111054000,1,68.33428709414473,0.22466268033077758
2025-08-29 17:00:00,1111054000_0000,1111054000,1,72.90062741307877,0.3394001692657832
2025-08-29 17:00:00,1111054000_0001,1111054000,1,62.556335505601474,0.377058487094546
2025-08-29 17:00:00,1111054000_0002,1111054000,1,58.4606365572833,0.2844880018337268
2025-08-29 17:00:00,1111054000_0003,1111054000,1,66.79187961281717,0.4558760904004967
2025-08-29 17:00:00,1111054000_0004,1111054000,1,72.10477178674128,0.2857138522716819
2025-08-29 18:00:00,1111054000_0000,1111054000,1,72.59824848404214,0.4876052509711984
2025-08-29 18:00:00,1111054000_0001,1111054000,1,60.718212699794144,0.33806626485486324
2025-08-29 18:00:00,1111054000_0002,1111054000,1,56.598959760550024,0.3416830950145694
2025-08-29 18:00:00,1111054000_0003,1111054000,1,66.60210166859375,0.5813277518728307
2025-08-29 18:00:00,1111054000_0004,1111054000,1,69.8760388814239,0.32586820649351617
2025-08-29 16:00:00,1111055000_0000,1111055000,1,86.27785486150964,0.32302197361537005
2025-08-29 16:00:00,1111055000_0001,1111055000,1,73.90738245535186,0.42731888423968456
2025-08-29 16:00:00,1111055000_0002,1111055000,1,80.62904141078019,0.42519120448067166
2025-08-29 16:00:00,1111055000_0003,1111055000,1,57.66388501484739,0.35980827878166777
2025-08-29 16:00:00,1111055000_0004,1111055000,1,76.79908785853662,0.37310216978271515
2025-08-29 17:00:00,1111055000_0000,1111055000,1,84.2588114197595,0.5033379869078836
2025-08-29 17:00:00,1111055000_0001,1111055000,1,73.63706594242035,0.3446247969496099
2025-08-29 17:00:00,1111055000_0002,1111055000,1,81.06140022170507,0.4653967158318594
2025-08-29 17:00:00,1111055000_0003,1111055000,1,59.009596700953814,0.38575440696444213
2025-08-29 17:00:00,1111055000_0004,1111055000,1,73.80157353682367,0.3474750786176541
2025-08-29 18:00:00,1111055000_0000,1111055000,1,86.51615558284253,0.5186263249700858
2025-08-29 18:00:00,1111055000_0001,1111055000,1,76.7992285609627,0.4732904837484281
2025-08-29 18:00:00,1111055000_0002,1111055000,1,78.70090242904944,0.5369700995823844
2025-08-29 18:00:00,1111055000_0003,1111055000,0,,
2025-08-29 18:00:00,1111055000_0004,1111055000,1,70.35574310868505,0.4833836510442221
2025-08-29 14:00:00,1111056000_0000,1111056000,1,66.03625831485631,0.54697394426554
2025-08-29 14:00:00,1111056000_0001,1111056000,1,76.39261134730549,0.42846276268583156
2025-08-29 14:00:00,1111056000_0002,1111056000,1,66.33213895610552,0.40086251697596814
2025-08-29 14:00:00,1111056000_0003,1111056000,1,89.43936442822175,0.48787087373821464
2025-08-29 14:00:00,1111056000_0004,1111056000,1,69.60420456714814,0.4346374608668464
2025-08-29 15:00:00,1111056000_0000,1111056000,0,,
2025-08-29 15:00:00,1111056000_0001,1111056000,1,77.82367097358926,0.6832581960192232
2025-08-29 15:00:00,1111056000_0002,1111056000,1,68.0952233449253,0.5600886428863388
2025-08-29 15:00:00,1111056000_0003,1111056000,1,89.45750622653084,0.5770274229483798
2025-08-29 15:00:00,1111056000_0004,1111056000,1,71.85159478997676,0.57388273337293
2025-08-29 16:00:00,1111056000_0000,1111056000,0,,
2025-08-29 16:00:00,1111056000_0001,1111056000,1,79.2588917306833,0.622915963938903
2025-08-29 16:00:00,1111056000_0002,1111056000,1,66.94964494795673,0.7507550307067368
2025-08-29 16:00:00,1111056000_0003,1111056000,1,91.05182188235898,0.6435142416212853
2025-08-29 16:00:00,1111056000_0004,1111056000,1,71.59686806605794,0.6790344956822785
2025-08-29 17:00:00,1111056000_0000,1111056000,1,,
2025-08-29 17:00:00,1111056000_0001,1111056000,1,,
2025-08-29 17:00:00,1111056000_0002,1111056000,1,,
2025-08-29 17:00:00,1111056000_0003,1111056000,0,,
2025-08-29 17:00:00,1111056000_0004,1111056000,1,,
2025-08-29 18:00:00,1111056000_0000,1111056000,1,,
2025-08-29 18:00:00,1111056000_0001,1111056000,1,,
2025-08-29 18:00:00,1111056000_0002,1111056000,1,,
2025-08-29 18:00:00,1111056000_0003,1111056000,1,,
2025-08-29 18:00:00,1111056000_0004,1111056000,1,,
