dt_hour,user_id,adm_cd2,wearing,hr_bpm,stress_0_1
2025-08-29 18:00:00,1111051500_0000,1111051500,1,,
2025-08-29 18:00:00,1111051500_0001,1111051500,0,,
2025-08-29 18:00:00,1111051500_0002,1111051500,1,,
2025-08-29 18:00:00,1111051500_0003,1111051500,1,,
2025-08-29 18:00:00,1111051500_0004,1111051500,1,,
2025-08-29 19:00:00,1111051500_0000,1111051500,1,,
2025-08-29 19:00:00,1111051500_0001,1111051500,1,,
2025-08-29 19:00:00,1111051500_0002,1111051500,1,,
2025-08-29 19:00:00,1111051500_0003,1111051500,1,,
2025-08-29 19:00:00,1111051500_0004,1111051500,1,,
2025-08-29 20:00:00,1111051500_0000,1111051500,0,,
2025-08-29 20:00:00,1111051500_0001,1111051500,1,,
2025-08-29 20:00:00,1111051500_0002,1111051500,1,,
2025-08-29 20:00:00,1111051500_0003,1111051500,0,,
2025-08-29 20:00:00,1111051500_0004,1111051500,1,,
2025-08-29 18:00:00,1111053000_0000,1111053000,1,,
2025-08-29 18:00:00,1111053000_0001,1111053000,1,,
2025-08-29 18:00:00,1111053000_0002,1111053000,1,,
2025-08-29 18:00:00,1111053000_0003,1111053000,1,,
2025-08-29 18:00:00,1111053000_0004,1111053000,1,,
2025-08-29 19:00:00,1111053000_0000,1111053000,1,,
2025-08-29 19:00:00,1111053000_0001,1111053000,1,,
2025-08-29 19:00:00,1111053000_0002,1111053000,1,,
2025-08-29 19:00:00,1111053000_0003,1111053000,1,,
2025-08-29 19:00:00,1111053000_0004,1111053000,1,,
2025-08-29 20:00:00,1111053000_0000,1111053000,1,,
2025-08-29 20:00:00,1111053000_0001,1111053000,1,,
2025-08-29 20:00:00,1111053000_0002,1111053000,1,,
2025-08-29 20:00:00,1111053000_0003,1111053000,1,,
2025-08-29 20:00:00,1111053000_0004,1111053000,1,,
2025-08-29 18:00:00,1111054000_0000,1111054000,1,,
2025-08-29 18:00:00,1111054000_0001,1111054000,0,,
2025-08-29 18:00:00,1111054000_0002,1111054000,1,,
2025-08-29 18:00:00,1111054000_0003,1111054000,1,,
2025-08-29 18:00:00,1111054000_0004,1111054000,1,,
