dt,PCP,POP,PTY,REH,SKY,SNO,TMN,TMP,TMX,UUU,VEC,VVV,WAV,WSD
2025-09-03 12:00:00+09:00,,0.0,0.0,45.0,1.0,,,30.0,,-2.0,106.0,0.6,-999.0,2.2
2025-09-03 13:00:00+09:00,,0.0,0.0,40.0,1.0,,,31.0,,-1.8,113.0,0.8,-999.0,2.1
2025-09-03 14:00:00+09:00,,0.0,0.0,40.0,1.0,,,32.0,,-1.4,124.0,1.0,-999.0,1.8
2025-09-03 15:00:00+09:00,,0.0,0.0,40.0,1.0,,,32.0,34.0,-0.9,132.0,0.9,-999.0,1.3
2025-09-03 16:00:00+09:00,,0.0,0.0,40.0,1.0,,,32.0,,-0.8,128.0,0.7,-999.0,1.1
2025-09-03 17:00:00+09:00,,0.0,0.0,45.0,1.0,,,31.0,,-0.7,117.0,0.4,-999.0,0.9
2025-09-03 18:00:00+09:00,,20.0,0.0,50.0,3.0,,,30.0,,-0.6,106.0,0.2,-999.0,0.7
2025-09-03 19:00:00+09:00,,30.0,0.0,60.0,4.0,,,28.0,,-0.7,104.0,0.2,-999.0,0.8
2025-09-03 20:00:00+09:00,,30.0,0.0,65.0,4.0,,,28.0,,-0.7,97.0,0.1,-999.0,0.8
2025-09-03 21:00:00+09:00,,30.0,0.0,65.0,4.0,,,27.0,,-1.2,81.0,-0.2,-999.0,1.3
2025-09-03 22:00:00+09:00,,30.0,0.0,70.0,4.0,,,27.0,,-1.9,99.0,0.3,-999.0,2.0
2025-09-03 23:00:00+09:00,,30.0,0.0,80.0,4.0,,,27.0,,-2.0,103.0,0.5,-999.0,2.2
2025-09-04 00:00:00+09:00,,30.0,0.0,80.0,4.0,,,26.0,,-1.7,111.0,0.7,-999.0,1.9
2025-09-04 01:00:00+09:00,,30.0,0.0,85.0,4.0,,,26.0,,-2.0,101.0,0.4,-999.0,2.1
2025-09-04 02:00:00+09:00,,30.0,0.0,80.0,4.0,,,25.0,,-2.0,101.0,0.4,-999.0,2.1
2025-09-04 03:00:00+09:00,,60.0,1.0,85.0,4.0,,,25.0,,-2.0,98.0,0.3,-999.0,2.1
