dt,PCP,POP,PTY,REH,SKY,SNO,TMN,TMP,TMX,UUU,VEC,VVV,WAV,WSD
2025-09-02 15:00:00+09:00,,0.0,0.0,40.0,1.0,,,31.0,,-0.7,36.0,-1.1,-999.0,1.4
2025-09-02 16:00:00+09:00,,0.0,0.0,40.0,1.0,,,32.0,,-1.2,50.0,-1.1,-999.0,1.7
2025-09-02 17:00:00+09:00,,0.0,0.0,45.0,1.0,,,31.0,,-1.6,62.0,-0.9,-999.0,1.9
2025-09-02 18:00:00+09:00,,0.0,0.0,50.0,1.0,,,30.0,,-1.7,77.0,-0.4,-999.0,1.8
2025-09-02 19:00:00+09:00,,0.0,0.0,55.0,1.0,,,28.0,,-0.8,66.0,-0.4,-999.0,1.0
2025-09-02 20:00:00+09:00,,0.0,0.0,65.0,1.0,,,26.0,,-0.8,52.0,-0.7,-999.0,1.1
2025-09-02 21:00:00+09:00,,0.0,0.0,70.0,1.0,,,26.0,,-1.7,66.0,-0.8,-999.0,2.0
2025-09-02 22:00:00+09:00,,0.0,0.0,75.0,1.0,,,24.0,,-2.2,67.0,-1.0,-999.0,2.5
2025-09-02 23:00:00+09:00,,0.0,0.0,80.0,1.0,,,24.0,,-2.4,72.0,-0.8,-999.0,2.6
2025-09-03 00:00:00+09:00,,0.0,0.0,80.0,1.0,,,23.0,,-2.5,79.0,-0.5,-999.0,2.6
2025-09-03 01:00:00+09:00,,0.0,0.0,85.0,1.0,,,23.0,,-1.6,87.0,-0.1,-999.0,1.7
2025-09-03 02:00:00+09:00,,0.0,0.0,85.0,1.0,,,22.0,,-1.6,93.0,0.1,-999.0,1.7
2025-09-03 03:00:00+09:00,,0.0,0.0,85.0,1.0,,,22.0,,-1.5,86.0,-0.1,-999.0,1.6
2025-09-03 04:00:00+09:00,,0.0,0.0,90.0,1.0,,,22.0,,-1.1,67.0,-0.5,-999.0,1.3
2025-09-03 05:00:00+09:00,,0.0,0.0,90.0,1.0,,,21.0,,-1.1,60.0,-0.7,-999.0,1.4
2025-09-03 06:00:00+09:00,,0.0,0.0,90.0,1.0,,21.0,21.0,,-1.2,65.0,-0.6,-999.0,1.4
2025-09-03 07:00:00+09:00,,0.0,0.0,85.0,1.0,,,22.0,,-1.8,81.0,-0.3,-999.0,1.9
2025-09-03 08:00:00+09:00,,0.0,0.0,75.0,1.0,,,24.0,,-2.2,85.0,-0.2,-999.0,2.3
2025-09-03 09:00:00+09:00,,0.0,0.0,65.0,1.0,,,26.0,,-2.4,90.0,0.0,-999.0,2.5
2025-09-03 10:00:00+09:00,,0.0,0.0,60.0,1.0,,,28.0,,-2.5,103.0,0.6,-999.0,2.7
2025-09-03 11:00:00+09:00,,20.0,0.0,50.0,3.0,,,29.0,,-2.4,101.0,0.5,-999.0,2.5
2025-09-03 12:00:00+09:00,,20.0,0.0,45.0,3.0,,,30.0,,-2.5,105.0,0.7,-999.0,2.7
2025-09-03 13:00:00+09:00,,20.0,0.0,40.0,3.0,,,31.0,,-2.8,112.0,1.2,-999.0,3.1
2025-09-03 14:00:00+09:00,,20.0,0.0,40.0,3.0,,,32.0,,-2.9,117.0,1.5,-999.0,3.4
2025-09-03 15:00:00+09:00,,20.0,0.0,40.0,3.0,,,32.0,33.0,-2.6,119.0,1.5,-999.0,3.1
2025-09-03 16:00:00+09:00,,0.0,0.0,40.0,1.0,,,31.0,,-2.9,117.0,1.5,-999.0,3.4
2025-09-03 17:00:00+09:00,,0.0,0.0,45.0,1.0,,,31.0,,-2.7,117.0,1.4,-999.0,3.1
2025-09-03 18:00:00+09:00,,20.0,0.0,55.0,3.0,,,30.0,,-1.9,114.0,0.9,-999.0,2.2
2025-09-03 19:00:00+09:00,,20.0,0.0,60.0,3.0,,,28.0,,-1.3,110.0,0.5,-999.0,1.5
2025-09-03 20:00:00+09:00,,20.0,0.0,65.0,3.0,,,27.0,,-1.0,114.0,0.5,-999.0,1.2
2025-09-03 21:00:00+09:00,,30.0,0.0,75.0,4.0,,,26.0,,-0.8,103.0,0.2,-999.0,0.9
2025-09-03 22:00:00+09:00,,30.0,0.0,75.0,4.0,,,25.0,,-1.2,94.0,0.1,-999.0,1.3
2025-09-03 23:00:00+09:00,,30.0,0.0,80.0,4.0,,,25.0,,-1.6,109.0,0.6,-999.0,1.8
2025-09-04 00:00:00+09:00,,30.0,0.0,80.0,4.0,,,24.0,,-1.3,120.0,0.8,-999.0,1.6
2025-09-04 01:00:00+09:00,,30.0,0.0,85.0,4.0,,,24.0,,-1.6,83.0,-0.2,-999.0,1.7
2025-09-04 02:00:00+09:00,,30.0,0.0,85.0,4.0,,,23.0,,-1.5,73.0,-0.5,-999.0,1.7
2025-09-04 03:00:00+09:00,,60.0,1.0,85.0,4.0,,,23.0,,-1.1,63.0,-0.6,-999.0,1.3
2025-09-04 04:00:00+09:00,,60.0,1.0,85.0,4.0,,,23.0,,-1.4,68.0,-0.6,-999.0,1.6
