dt,PCP,POP,PTY,REH,SKY,SNO,TMN,TMP,TMX,UUU,VEC,VVV,WAV,WSD
2025-09-03 12:00:00+09:00,,0.0,0.0,50.0,1.0,,,30.0,,-2.5,101.0,0.5,-999.0,2.6
2025-09-03 13:00:00+09:00,,0.0,0.0,45.0,1.0,,,31.0,,-2.7,104.0,0.7,-999.0,2.9
2025-09-03 14:00:00+09:00,,0.0,0.0,45.0,1.0,,,31.0,,-2.5,105.0,0.7,-999.0,2.7
2025-09-03 15:00:00+09:00,,0.0,0.0,45.0,1.0,,,31.0,33.0,-2.4,99.0,0.4,-999.0,2.5
2025-09-03 16:00:00+09:00,,0.0,0.0,45.0,1.0,,,31.0,,-2.4,92.0,0.1,-999.0,2.5
2025-09-03 17:00:00+09:00,,0.0,0.0,50.0,1.0,,,30.0,,-2.4,90.0,0.0,-999.0,2.5
2025-09-03 18:00:00+09:00,,0.0,0.0,60.0,1.0,,,29.0,,-1.8,87.0,-0.1,-999.0,1.9
2025-09-03 19:00:00+09:00,,20.0,0.0,65.0,3.0,,,28.0,,-1.3,90.0,0.0,-999.0,1.4
2025-09-03 20:00:00+09:00,,30.0,0.0,75.0,4.0,,,28.0,,-1.1,85.0,-0.1,-999.0,1.2
2025-09-03 21:00:00+09:00,,30.0,0.0,80.0,4.0,,,27.0,,-1.2,90.0,0.0,-999.0,1.3
2025-09-03 22:00:00+09:00,,30.0,0.0,80.0,4.0,,,26.0,,-1.5,107.0,0.5,-999.0,1.7
2025-09-03 23:00:00+09:00,,30.0,0.0,85.0,4.0,,,26.0,,-1.4,105.0,0.4,-999.0,1.6
2025-09-04 00:00:00+09:00,,30.0,0.0,80.0,4.0,,,26.0,,-1.6,125.0,1.2,-999.0,2.1
2025-09-04 01:00:00+09:00,,30.0,0.0,90.0,4.0,,,25.0,,-1.6,100.0,0.3,-999.0,1.7
2025-09-04 02:00:00+09:00,,30.0,0.0,85.0,4.0,,,25.0,,-1.6,97.0,0.2,-999.0,1.7
2025-09-04 03:00:00+09:00,,60.0,1.0,85.0,4.0,,,25.0,,-1.8,96.0,0.2,-999.0,1.9
2025-09-04 04:00:00+09:00,,60.0,1.0,85.0,4.0,,,24.0,,-1.7,96.0,0.2,-999.0,1.8
2025-09-04 05:00:00+09:00,,60.0,1.0,85.0,4.0,,,24.0,,-1.2,77.0,-0.3,-999.0,1.3
2025-09-04 06:00:00+09:00,,60.0,1.0,90.0,4.0,,24.0,24.0,,-1.1,81.0,-0.2,-999.0,1.2
