dt,PCP,POP,PTY,REH,SKY,SNO,TMN,TMP,TMX,UUU,VEC,VVV,WAV,WSD
2025-09-03 12:00:00+09:00,,0.0,0.0,40.0,1.0,,,30.0,,-2.4,114.0,1.1,-999.0,2.7
2025-09-03 13:00:00+09:00,,0.0,0.0,35.0,1.0,,,31.0,,-2.5,117.0,1.3,-999.0,2.9
2025-09-03 14:00:00+09:00,,0.0,0.0,40.0,1.0,,,31.0,,-2.2,123.0,1.5,-999.0,2.7
2025-09-03 15:00:00+09:00,,0.0,0.0,35.0,1.0,,,31.0,32.0,-2.1,122.0,1.4,-999.0,2.6
2025-09-03 16:00:00+09:00,,0.0,0.0,35.0,1.0,,,31.0,,-2.3,115.0,1.1,-999.0,2.6
2025-09-03 17:00:00+09:00,,0.0,0.0,40.0,1.0,,,30.0,,-2.5,109.0,0.9,-999.0,2.8
2025-09-03 18:00:00+09:00,,0.0,0.0,45.0,1.0,,,29.0,,-1.8,105.0,0.5,-999.0,2.0
2025-09-03 19:00:00+09:00,,20.0,0.0,60.0,3.0,,,27.0,,-1.4,101.0,0.3,-999.0,1.5
2025-09-03 20:00:00+09:00,,30.0,0.0,65.0,4.0,,,27.0,,-1.3,82.0,-0.2,-999.0,1.4
2025-09-03 21:00:00+09:00,,30.0,0.0,75.0,4.0,,,25.0,,-1.2,77.0,-0.3,-999.0,1.3
2025-09-03 22:00:00+09:00,,30.0,0.0,80.0,4.0,,,25.0,,-1.6,97.0,0.2,-999.0,1.7
2025-09-03 23:00:00+09:00,,30.0,0.0,85.0,4.0,,,24.0,,-1.4,108.0,0.5,-999.0,1.6
2025-09-04 00:00:00+09:00,,30.0,0.0,85.0,4.0,,,24.0,,-1.5,117.0,0.8,-999.0,1.8
2025-09-04 01:00:00+09:00,,30.0,0.0,90.0,4.0,,,24.0,,-1.6,97.0,0.2,-999.0,1.7
2025-09-04 02:00:00+09:00,,30.0,0.0,85.0,4.0,,,24.0,,-1.6,100.0,0.3,-999.0,1.7
2025-09-04 03:00:00+09:00,,60.0,1.0,85.0,4.0,,,23.0,,-1.8,96.0,0.2,-999.0,1.9
2025-09-04 04:00:00+09:00,,60.0,1.0,85.0,4.0,,,23.0,,-1.5,90.0,0.0,-999.0,1.6
2025-09-04 05:00:00+09:00,,60.0,1.0,85.0,4.0,,,23.0,,-1.1,72.0,-0.4,-999.0,1.3
2025-09-04 06:00:00+09:00,,60.0,1.0,90.0,4.0,,22.0,23.0,,-1.1,67.0,-0.5,-999.0,1.3
2025-09-04 07:00:00+09:00,,60.0,1.0,85.0,4.0,,,23.0,,-1.1,56.0,-0.8,-999.0,1.4
2025-09-04 08:00:00+09:00,,30.0,0.0,75.0,4.0,,,23.0,,-1.6,77.0,-0.4,-999.0,1.7
2025-09-04 09:00:00+09:00,,30.0,0.0,65.0,4.0,,,24.0,,-1.9,87.0,-0.1,-999.0,2.0
2025-09-04 10:00:00+09:00,,30.0,0.0,65.0,4.0,,,24.0,,-1.3,86.0,-0.1,-999.0,1.4
2025-09-04 11:00:00+09:00,,30.0,0.0,65.0,4.0,,,24.0,,-1.2,69.0,-0.5,-999.0,1.4
